0;0.734229691193313;0.285512936412189;0
0.05;0.745713445184958;0.173971557941795;0
0.1;0.751693902710469;0.065780965145403;0
0.15;0.752393953719441;-0.0369129587053326;0
0.2;0.748132561801873;-0.132419944074174;0
0.25;0.739301497518957;-0.219517235581276;0
0.3;0.726342512930024;-0.297421978147244;0
0.35;0.709726617523586;-0.365736915695211;0
0.4;0.689936469916396;-0.424381994139353;0
0.45;0.667452317954741;-0.473522321706516;0
0.5;0.642741469252398;-0.513499997202166;0
0.55;0.616250972875347;-0.544774396273305;0
0.6;0.588403026532266;-0.567873079130274;0
0.65;0.559592562225285;-0.583353722071356;0
0.7;0.530186473622459;-0.591776354048675;0
0.75;0.500524001267263;-0.593684575406087;0
0.8;0.470883216423193;-0.59171264968623;0
0.85;0.441372882636629;-0.588514273054035;0
0.9;0.412047224797114;-0.584366441386265;0
0.95;0.382947628484955;-0.579507033327698;0
1;0.354104466592867;-0.574139192756673;0
1.05;0.325538750684216;-0.568434706393649;0
1.1;0.29726362049305;-0.562537093249798;0
1.15;0.269285686754025;-0.556564378811913;0
1.2;0.241606243352087;-0.550611547747966;0
1.25;0.21422236471254;-0.544752683235154;0
1.3;0.187127903688777;-0.539042810730688;0
1.35;0.160314404138699;-0.533519470613391;0
1.4;0.133771941038185;-0.5282040487231;0
1.45;0.107489899440407;-0.523102897210732;0
1.5;0.0814577018992761;-0.518208280838156;0
1.55;0.0556654921570901;-0.513499186290997;0
1.6;0.0301047809603206;-0.508942034382869;0
1.65;0.00476905781691215;-0.504491337286436;0
1.7;-0.020345629652064;-0.5000903450447;0
1.75;-0.0452401293725133;-0.495671727390904;0
1.8;-0.069911674428046;-0.491158338017876;0
1.85;-0.094353413923388;-0.486464108462198;0
1.9;-0.118553992729348;-0.481495117194829;0
1.95;-0.142497189934791;-0.476150875773875;0
2;-0.166161627775056;-0.470325867449738;0
2.05;-0.189520564348143;-0.463911363916318;0
2.1;-0.212541784398836;-0.456797532625472;0
2.15;-0.23518760266389;-0.448875830132147;0
2.2;-0.257414993550008;-0.440041656581216;0
2.25;-0.279175859105992;-0.430197223404792;0
2.3;-0.300417444245535;-0.419254561805801;0
2.35;-0.321082903946863;-0.407138575413413;0
2.4;-0.341112021768076;-0.393790018805931;0
2.45;-0.360442072658744;-0.379168266882576;0
2.5;-0.379008816030768;-0.3632537308211;0
2.55;-0.3967475978044;-0.346049776765266;0
2.6;-0.413594533192762;-0.327584014950325;0
2.65;-0.429487735904733;-0.307908850189242;0
2.7;-0.44139658367157;-0.160434278415864;2.74430413557434
2.75;-0.445591008366293;-0.00769434396852847;2.74430413557434
2.8;-0.44225205419008;0.140798264509495;2.74430413557434
2.85;-0.431603343081642;0.284649897872276;2.74430413557434
2.9;-0.413879550197899;0.42381248460467;2.74430413557434
2.95;-0.389309430895995;0.558566190553902;2.74430413557434
3;-0.358100422097008;0.68947473189423;2.74430413557434
3.05;-0.320426048574421;0.817318502927177;2.74430413557434
