time,delta_D,curvat_trans,u,ay
229.44999999999982,0.3920107014521727,0.001168822301581641,89.41708753875545,9.345219998138553
229.5,0.40845680524146816,0.0011996388243577863,89.42162404114546,9.592584173020711
229.55000000000018,0.42475778627279526,0.00122813005330492,89.42498281882335,9.821144247888364
229.60000000000036,0.44090785288518475,0.0012545180510226041,89.42719180747521,10.032660153115819
229.64999999999964,0.45690126703687844,0.001279020476070253,89.42828158722057,10.228860799119216
229.69999999999982,0.4727323463439832,0.0013017883182885313,89.42828027510342,10.410944434492974
229.75,0.4883954660993944,0.001322916852194298,89.42722217540768,10.579667779365481
229.80000000000018,0.5038850612712709,0.0013425164498387671,89.42514591591268,10.735911696399175
229.85000000000036,0.5191956284801773,0.0013606761269851612,89.42209421548571,10.880389391685295
229.89999999999964,0.5343217279544948,0.0013774858008957452,89.41811278480208,11.013823946136641
229.94999999999982,0.5492579854631064,0.0013930129656035443,89.41324805582772,11.136761053040644
230.0,0.563999094224832,0.001407330423367712,89.40754840737722,11.249790873573646
230.05000000000018,0.5785398167939445,0.0014205162057747192,89.40106168749476,11.353546560186182
230.10000000000036,0.5928749869209271,0.001432650105386327,89.39383405798557,11.448675996372312
230.14999999999964,0.6069995113881006,0.0014438315166158964,89.38590803426324,11.535983606203327
230.19999999999982,0.6209083718191772,0.001454136602442827,89.37731960365927,11.61608706937589
230.25,0.6345966264622686,0.0014636459505112055,89.3681027854137,11.689639340450027
230.30000000000018,0.6480594119456995,0.0014724430347175569,89.3582876970085,11.757315659470402
230.35000000000036,0.6612919450058699,0.0014806044675112794,89.34790111209789,11.819735693857423
230.39999999999964,0.6742895241867989,0.0014882051381469763,89.33696705746162,11.877504627111643
230.44999999999982,0.6870475315104932,0.0014953170001128025,89.32550420070996,11.931202680950205
230.5,0.6995614341176937,0.0015019792623192137,89.31353081785137,11.98114857175462
230.55000000000018,0.7118267858784103,0.001508239061974308,89.3010657274455,12.027724395633342
230.60000000000036,0.7238392289715444,0.0015141329986724128,89.28812794737762,12.071228180212142
230.64999999999964,0.7355944954332703,0.0015196887732907753,89.2747374334101,12.111887220325533
230.69999999999982,0.747088408673389,0.0015249291648714264,89.26091528620893,12.14988989187501
230.75,0.75831688495925,0.0015298731090949212,89.246682242576,12.185393863411026
230.80000000000018,0.769275934866713,0.0015345287601394705,89.23206046253404,12.218471361382212
230.85000000000036,0.7799616646975089,0.0015389079970735573,89.21707305651061,12.249224631605143
230.89999999999964,0.7903702778627176,0.0015430217371025475,89.20174313367134,12.277748320245275
230.94999999999982,0.8004980762316428,0.0015468812090389816,89.18609336623773,12.304139477422286
231.0,0.810341461445744,0.0015504987777644464,89.17014549711202,12.32850395340728
231.05000000000018,0.8198969361971407,0.0015538889521107733,89.15391985443028,12.350964239665442
231.10000000000036,0.8291611054711375,0.0015570676826268978,89.13743459883524,12.371653629473997
231.14999999999964,0.8381306777525083,0.0015600514887707233,89.12070630341425,12.390709405126803
231.19999999999982,0.8468024661949318,0.0015628583982532143,89.10374979777133,12.408280226415599
231.25,0.8551733897532615,0.0015655063812214706,89.08657825870078,12.424513689701843
231.30000000000018,0.8632404742782306,0.001568012632384234,89.06920353643385,12.439550709972442
231.35000000000036,0.8710008535731051,0.0015703928808304091,89.05163655109025,12.453520157904327
231.39999999999964,0.8784517704120783,0.0015726608158953747,89.0338877225213,12.466534441732087
231.44999999999982,0.8855905775198759,0.0015748276915910316,89.01596738794773,12.478686514083694
231.5,0.8924147385123213,0.0015769022953272434,88.99788609352787,12.490049738867334
231.55000000000018,0.8989218287975186,0.0015788907320496213,88.97965483878897,12.50067628611521
231.60000000000036,0.9051095364372631,0.001580796860053108,88.96128543707633,12.510600722814043
231.64999999999964,0.910975662968497,0.001582622619132813,88.94279045691664,12.519842627156253
231.69999999999982,0.9165181241843964,0.0015843685497304947,88.92418315516498,12.528410704912618
231.75,0.9217349508748792,0.0015860343964871407,88.90547730856353,12.536307534364838
231.80000000000018,0.9266242895262721,0.0015876197032056844,88.88668697027988,12.54353421012627
231.85000000000036,0.9311844029798244,0.0015891243396494745,88.86782618694525,12.550094425270233
231.89999999999964,0.9354136710489418,0.001590548911405865,88.84890871296875,12.555997618598518
231.94999999999982,0.9393105910948183,0.0015918950197518222,88.82994775671152,12.561260938685418
232.0,0.9428737785603154,0.001593165356511967,88.81095578730059,12.565909918106843
232.05000000000018,0.9461019674618986,0.0015943636371410922,88.79194442217782,12.569977893104634
232.10000000000036,0.9489940108394167,0.0015954943918923595,88.7729244049998,12.57350433194879
232.14999999999964,0.9515488811636305,0.00159656264849318,88.75390567253744,12.576532338409542
