curv,steer,time
-0.23002226534868983,-10.975658839095171,12.5
-0.23368521837364598,-11.117211584639628,12.55
-0.2371643110506544,-11.25114514865973,12.600000000000001
-0.24045256814911103,-11.377367739783342,12.65
-0.24356470531259314,-11.495792851353693,12.700000000000001
-0.2465069044435656,-11.60633932071671,12.75
-0.24926448187919562,-11.708931384845954,12.8
-0.2518177453728619,-11.803498732266764,12.850000000000001
-0.2541603887203331,-11.889976551244308,12.9
-0.25629821483854237,-11.968305574202304,12.950000000000001
-0.2582343656288642,-12.038432118342088,13.0
-0.25996133483092143,-12.100308122434125,13.05
-0.2614673913934935,-12.153891179756826,13.100000000000001
-0.2627467948991112,-12.199144567159934,13.15
-0.2638013840734683,-12.23603727023279,13.200000000000001
-0.2646338057598489,-12.264544004560143,13.25
-0.26524200565593575,-12.284645233050696,13.3
-0.26562084694952787,-12.296327179326964,13.350000000000001
-0.26576726195084155,-12.299581837166873,13.4
-0.26568227886406814,-12.29440697599087,13.450000000000001
-0.26536849950953284,-12.28080614239062,13.5
-0.2648271130596803,-12.258788657698338,13.55
-0.26405796952571525,-12.228369611598474,13.600000000000001
-0.263061791265912,-12.189569851785977,13.65
-0.26184135948735404,-12.142415969678291,13.700000000000001
-0.2604005023742774,-12.086940282190994,13.75
-0.25874258117602633,-12.023180809589356,13.8
-0.25687037366100635,-11.951181249431169,13.850000000000001
-0.2547871794540135,-11.870990946618623,13.9
-0.2524975578579543,-11.782664859579752,13.950000000000001
-0.25000686070075206,-11.686263522602719,14.0
-0.2473202983594776,-11.58185300434864,14.05
-0.2444426694817639,-11.469504862571325,14.100000000000001
-0.24137888709727479,-11.349296095075315,14.15
-0.2381344916654563,-11.22130908694533,14.200000000000001
-0.23471553048013616,-11.085631554083713,14.25
-0.2311280431840273,-10.942356483094269,14.3
-0.2273777890130924,-10.791582067553954,14.350000000000001
-0.22347042996614772,-10.63341164071585,14.4
-0.21941181455988282,-10.46795360468977,14.450000000000001
-0.21520798031661037,-10.29532135614878,14.5
-0.21086491437035695,-10.115633208612904,14.55
-0.20638838559097272,-9.929012311362849,14.600000000000001
-0.20178398428383015,-9.735586565039695,14.65
-0.19708565413827348,-9.535488533988143,14.700000000000001
-0.19235169515723113,-9.328855355403602,14.75
-0.18754134622951854,-9.115828645345076,14.8
-0.18258216942074748,-8.896554401678767,14.850000000000001
-0.17746926261166435,-8.671182904018286,14.9
-0.17226096926620035,-8.439868610730585,14.950000000000001
-0.16699977171822408,-8.202770053077888,15.0
-0.16167107904523287,-7.960049726568261,15.05
-0.15624032730832657,-7.711873979589359,15.100000000000001
-0.1507048722975046,-7.458412899401519,15.15
-0.14509462143318808,-7.1998401955684255,15.200000000000001
-0.13943263348502655,-6.93633308090531,15.25
-0.1337483544382603,-6.668072150026083,15.3
-0.12810988912518279,-6.395241255572842,15.350000000000001
-0.12245416414099708,-6.11802738221244,15.4
-0.11667811738323515,-5.836620518486543,15.450000000000001
-0.1107759710185524,-5.55121352660295,15.5
-0.10482797665924586,-5.262002010257515,15.55
-0.09888744610155643,-4.969184180577107,15.600000000000001
-0.09292715250258321,-4.67296072027561,15.65
-0.08689663498899104,-4.373534646116025,15.700000000000001
-0.08079352065356965,-4.071111169772907,15.75
-0.07470430306657522,-3.765897557190561,15.8
-0.06871059061306252,-3.458102986533293,15.850000000000001
-0.06272253811649811,-3.1479384048251458,15.9
-0.056623537520542555,-2.835616383377359,15.950000000000001
-0.05042225163155793,-2.521350972102602,16.0
-0.04421774273038742,-2.205357552815854,16.05
-0.03806301824100886,-1.8878526916224683,16.1
-0.031916643405621996,-1.5690539904945884,16.150000000000002
-0.025720145849785117,-1.2491799381376156,16.2
-0.01949429354352204,-0.9284497602489722,16.25
-0.013304908582688353,-0.6070832692717509,16.3
-0.007146619793114171,-0.28530071374625493,16.35
-0.0009679541056010138,0.0366773726373557,16.400000000000002
0.0052501066746301495,0.3586303221818377,16.45
0.01147313192855293,0.6803374844174819,16.5
0.01766227586791425,1.001578377324922,16.55
0.02381736612615599,1.3221328384425015,16.6
0.02996689640655713,1.6417811757546235,16.650000000000002
0.03615550990343601,1.9603043182576827,16.7
0.042373118728628145,2.2774839661003945,16.75
0.048559714921115715,2.5931027401956044,16.8
0.05468422140273683,2.9069443312010557,16.85
0.06077008003196662,3.218793647767013,16.900000000000002
0.06684888289632429,3.5284369639491224,16.95
0.0729151854765293,3.835662065685498,17.0
0.07893741934835112,4.140258396237656,17.05
0.08490924872530714,4.4420172004955525,17.1
0.0909266358785123,4.740731668047934,17.150000000000002
0.09700419113208314,5.03619707491986,17.2
0.10303154752082186,5.3282109238803015,17.25
0.10893077075237612,5.616573083223583,17.3
0.11473883904705397,5.9010859239297115,17.35
0.12053108896034996,6.1815544551094055,17.400000000000002
0.12631563120084244,6.457786457641094,17.45
0.13203528060037012,6.729592615908354,17.5
0.13764928965890025,6.996786647547308,17.55
0.14320293143156063,7.259185431115338,17.6
0.14882869435249618,7.516609131593285,17.650000000000002
0.15448280730482744,7.768881323635437,17.7
0.16000830166666885,8.015829112482658,17.75
0.1653459387469011,8.257283252455776,17.8
0.1705776034059619,8.493078262948178,17.85
0.17578750303275725,8.723052541837859,17.900000000000002
0.1809536436450074,8.947048476241557,17.95
0.1859950615555789,9.164912550534686,18.0
0.19087932711384217,9.376495451563281,18.05
0.1956440466135644,9.58165217097578,18.1
0.20032739175296602,9.780242104604495,18.150000000000002
0.2049343450549424,9.972129148828701,18.2
0.20948315160728279,10.157181793853278,18.25
0.21392364017521523,10.335273213838889,18.3
0.21818937682444872,10.506281353822136,18.35
0.22227252670694034,10.67008901336595,18.400000000000002
0.2262107730226584,10.826583926882844,18.45
0.23002349597141625,10.975658840576195,18.5
0.23368644521021997,11.117211585946594,18.55
0.2371654747049839,11.251145149813087,18.6
0.24045355329206194,11.377367740801173,18.650000000000002
0.24356548508450374,11.495792852251894,18.7
0.24650756726032644,11.606339321509344,18.75
0.24926511724608327,11.708931385545421,18.8
0.2518183387350288,11.803498732884002,18.85
0.25416085116813986,11.889976551789,18.900000000000002
0.2562984988841565,11.968305574682981,18.95
0.25823452083694726,12.038432118766263,19.0
0.25996144475406063,12.100308122808451,19.05
0.26146747925287395,12.153891180087163,19.1
0.2627468108640635,12.19914456745144,19.150000000000002
0.2638012775685646,12.23603727049004,19.200000000000003
0.2646335875718967,12.264544004787153,19.25
0.2652417305253469,12.284645233251045,19.3
0.2656205498248538,12.296327179503768,19.35
0.26576692887058806,12.299581837322906,19.400000000000002
0.2656818791756158,12.294406976128565,19.450000000000003
0.26536803026869826,12.28080614251213,19.5
0.26482660171138656,12.258788657805558,19.55
0.26405744019594096,12.228369611693088,19.6
0.2630612417472735,12.189569851869463,19.650000000000002
0.2618407742388035,12.14241596975197,19.700000000000003
0.26039987911928475,12.086940282256014,19.75
0.2587419364035288,12.023180809646734,19.8
0.25686972373854783,11.951181249481799,19.85
0.25478652405289565,11.8709909466633,19.900000000000002
0.25249688540555415,11.782664859619173,19.950000000000003
0.2500061661017282,11.686263522637526,20.0
0.24731959005620882,11.581853004379353,20.05
0.2444419591035503,11.469504862598427,20.1
0.2413781765442888,11.34929609509923,20.150000000000002
0.23813377305948344,11.22130908696644,20.200000000000003
0.2347147967726887,11.085631554102362,20.25
0.23112729521310169,10.942356483110729,20.3
0.22737703156802502,10.791582067568484,20.35
0.22346966364173357,10.633411640728694,20.400000000000002
0.2194110337358948,10.467953604701073,20.450000000000003
0.21520717831513567,10.295321356158764,20.5
0.21086408816941113,10.115633208621714,20.55
0.20638753460410236,9.92901231137063,20.6
0.2017831065643517,9.735586565046553,20.650000000000002
0.19708475106948684,9.53548853399419,20.700000000000003
0.19235077755540556,9.328855355408942,20.75
0.1875405031772067,9.115828645349811,20.8
0.18258145092006245,8.896554401682948,20.85
0.1774685500925466,8.671182904021988,20.900000000000002
0.17226010063414318,8.439868610733837,20.950000000000003
0.16699876087352575,8.202770053080759,21.0
0.16167009552484704,7.960049726570797,21.05
0.15623945521144836,7.711873979591603,21.1
0.15070399140809446,7.458412899403493,21.150000000000002
0.14509357081354082,7.199840195570148,21.200000000000003
0.13943141972369366,6.93633308090684,21.25
0.13374714067274793,6.66807215002743,21.3
0.12810875527672513,6.395241255574028,21.35
0.12245312466505814,6.118027382213489,21.400000000000002
0.11667712071534413,5.836620518487442,21.450000000000003
0.11077486959092653,5.5512135266037665,21.5
0.10482665549886266,5.262002010258233,21.55
0.09888598046636513,4.969184180577739,21.6
0.09292572494722423,4.672960720276171,21.650000000000002
0.08689528423506461,4.373534646116492,21.700000000000003
0.08079208363432604,4.071111169773345,21.75
0.07470264381923063,3.765897557190952,21.8
0.06870878419349997,3.458102986533636,21.85
0.0627208508406605,3.1479384048254535,21.900000000000002
0.05662203961997665,2.8356163833776074,21.950000000000003
0.05042065219438107,2.5213509721028364,22.0
0.044234601754942385,2.2250148672217103,22.05
0.0385210435641758,1.9635073475029547,22.1
0.03382948227140653,1.7327349855024279,22.150000000000002
0.030098452602497508,1.5290854571042303,22.200000000000003
0.02678715781874196,1.3493709971174455,22.25
0.023560790663991475,1.1907785005750642,22.3
0.0205781838461689,1.0508254886616506,22.35
0.018102032307547266,0.9273212499954665,22.400000000000002
0.016098290376578294,0.8183325490023762,22.450000000000003
0.014306444860063602,0.7221533646080034,22.5
0.01257743380675157,0.6372781855621221,22.55
0.010995984703434613,0.5623784443818265,22.6
0.009687584922470861,0.4962817210294937,22.650000000000002
0.008622465935701802,0.43795339079670276,22.700000000000003
0.007661289123777284,0.3864804291249136,22.75
0.006730121001062753,0.34105711985664977,22.8
0.005878334597760751,0.30097244320570177,22.85
0.005175041036758846,0.26559894602781836,22.900000000000002
0.004606623644146732,0.2343829201761004,22.950000000000003
0.00409848740753385,0.2068357352010064,23.0
0.0036064970933009604,0.18252618972405452,23.05
0.0031517843395784404,0.16107376175980756,23.1
0.0027709276121590663,0.14214265233213294,23.150000000000002
0.0024613695714091597,0.1254365291483201,23.200000000000003
0.0021880110886690046,0.11069388805277287,23.25
0.0019275822029400022,0.09768395965222637,23.3
0.0016880308016822107,0.08620309703810031,23.35
0.0014857787189350962,0.07607158806231672,23.400000000000002
0.0013190622873927545,0.06713084226852203,23.450000000000003
0.0011707776550950574,0.05924090844520664,23.5
0.0010301448543345582,0.0522782839425057,23.55
0.0009019121897091855,0.04613398146149436,23.6
0.0007944628261438608,0.040711823055060575,23.650000000000002
0.0007062030291101777,0.03592693463602212,23.700000000000003
0.0006274454593522804,0.031704417426734785,23.75
0.0005521338266855415,0.027978175554137317,23.8
0.0004828986979262628,0.02468988143835276,23.85
0.0004246891357345875,0.021788062779875318,23.900000000000002
0.00037718053034126533,0.01922729685377783,23.950000000000003
0.000335357982604683,0.016967499499072503,24.0
0.00029565582978469335,0.014973297673638355,24.05
0.0002589681623980737,0.013213475753197423,24.1
0.0002276962592795793,0.011660486907151109,24.150000000000002
0.00020185839443945494,0.010290021902748869,24.200000000000003
0.0001791611202167405,0.009080628587997868,24.25
0.00015791424176482967,0.008013376097006806,24.3
0.00013850592992562338,0.0070715585215052,24.35
0.00012198698260227797,0.006240433410051923,24.400000000000002
0.00010822022870402652,0.005506991001610649,24.450000000000003
9.599388882468562e-05,0.004859750581261054,24.5
8.450117605549552e-05,0.004288580770362562,24.55
7.403175389507896e-05,0.003784540938138241,24.6
6.518085311553391e-05,0.003339741252263602,24.650000000000002
5.786702352836062e-05,0.002947219177805558,24.700000000000003
5.140266423230741e-05,0.0026008304913255234,24.75
4.530196685320276e-05,0.0022951531041695856,24.8
3.9685819926003256e-05,0.0020254021894731667,24.85
3.488813116638388e-05,0.0017873552843469004,24.900000000000002
3.0918464690176717e-05,0.0015772861948538499,24.950000000000003
2.745206216054833e-05,0.0013919066691799838,25.0
2.4225725262054053e-05,0.0012283149259968232,25.05
2.1264320177205415e-05,0.001083950232320846,25.1
1.871096751072868e-05,0.0009565528198681647,25.150000000000002
1.6567909538836597e-05,0.0008441285124674453,25.200000000000003
1.4684516177589241e-05,0.0007449175108372047,25.25
1.2942986829589958e-05,0.000657366846109581,25.3
1.1362361195584678e-05,0.0005801060709103095,25.35
1.0010134493621192e-05,0.0005119258074826898,25.400000000000002
8.875568570260405e-06,0.0004517588170652378,25.450000000000003
7.871494036070977e-06,0.0003986632941983174,25.5
6.9348281787448965e-06,0.00035180812446235666,25.55
6.080099519180615e-06,0.00031045987488417077,25.6
5.349449563624206e-06,0.00027397131336973464,25.650000000000002
4.741555398593252e-06,0.0002417712774558764,25.700000000000003
4.209623389548072e-06,0.00021335573379451317,25.75
3.715193951031055e-06,0.00018827988842182785,25.8
3.2606392113114987e-06,0.00016615122431290182,25.85
2.866906743177002e-06,0.00014662335723731893,25.900000000000002
2.5363920255668486e-06,0.0001293906137402628,25.950000000000003
2.2485614451055816e-06,0.00011418324637720618,26.0
1.9855248857225604e-06,0.00010076321130534017,26.05
1.7485437038016647e-06,8.892044213757332e-05,26.1
1.5416755338651623e-06,7.846956173301802e-05,26.150000000000002
1.3627005739614853e-06,6.92469804529917e-05,26.200000000000003
1.2039836702435797e-06,6.110833546097582e-05,26.25
1.060318750836455e-06,5.3926230983402014e-05,26.3
9.32321883513673e-07,4.758824415913472e-05,26.35
8.219331910356217e-07,4.199516526282832e-05,26.400000000000002
7.274955198031706e-07,3.705944475603722e-05,26.450000000000003
6.439871567646306e-07,3.270382285747135e-05,26.5
5.679417856637421e-07,2.8860120180797675e-05,26.55
4.99321469634736e-07,2.546817050960767e-05,26.6
4.3952897773733695e-07,2.2474879004073588e-05,26.650000000000002
3.8842639571484265e-07,1.983339109722058e-05,26.700000000000003
3.4384091842606385e-07,1.750235907138856e-05,26.75
3.0374286520728046e-07,1.544529483446462e-05,26.8
2.675296733696781e-07,1.3629998764767293e-05,26.85
2.3559556239949701e-07,1.2028055684182568e-05,26.900000000000002
2.0794216561304932e-07,1.0614390069922103e-05,26.950000000000003
1.837599865084703e-07,9.366873542547772e-06,27.0
1.6217894764582655e-07,8.265978486197206e-06,27.05
1.4290675429127619e-07,7.294472379061325e-06,27.1
1.2602252950934603e-07,6.4371480494099045e-06,27.150000000000002
1.1139221124163809e-07,5.68058563481105e-06,27.200000000000003
9.851068060647479e-08,5.012942518446469e-06,27.25
8.689558681724864e-08,4.423767954355343e-06,27.3
7.643916820335895e-08,3.903839479900121e-06,27.35
6.72883433930636e-08,3.445018554787124e-06,27.400000000000002
5.945694567492624e-08,3.0401231669318594e-06,27.450000000000003
5.266877554288647e-08,2.6828154110441063e-06,27.5
4.657172157897103e-08,2.3675022801788608e-06,27.55
4.101419811477467e-08,2.0892481173241466e-06,27.6
3.606086188566436e-08,1.8436973566136226e-06,27.650000000000002
3.178400208378263e-08,1.6270063448173387e-06,27.700000000000003
2.81092130621804e-08,1.435783175899313e-06,27.75
2.4868760584680224e-08,1.2670345968607467e-06,27.8
2.194675235667776e-08,1.1181191537758045e-06,27.85
1.9331991283926335e-08,9.86705844605855e-07,27.900000000000002
1.7044363023419055e-08,8.707376315767584e-07,27.950000000000003
1.5056061105579132e-08,7.683992419714133e-07,28.0
1.3298636858537185e-08,6.78088753317185e-07,28.05
1.1723011153449113e-08,5.98392518185697e-07,28.1
1.0325597164478004e-08,5.280630360980571e-07,28.150000000000002
9.113714198882876e-09,4.6599942616021046e-07,28.200000000000003
8.065173082385775e-09,4.112301947628117e-07,28.25
7.13350445761591e-09,3.62898028605125e-07,28.3
6.286534885541262e-09,3.202463750052325e-07,28.35
5.5252815051138715e-09,2.8260759943556085e-07,28.400000000000002
4.8649542476987185e-09,2.493925349113649e-07,28.450000000000003
4.302908703049418e-09,2.2008125964672864e-07,28.5
3.813711550266743e-09,1.9421495861897e-07,28.55
3.3707750239600444e-09,1.7138874164894814e-07,28.6
2.966542723470493e-09,1.5124530557730547e-07,28.650000000000002
2.6081984575108476e-09,1.334693413294741e-07,28.700000000000003
2.300267480091354e-09,1.1778259832215707e-07,28.75
2.0351856152793388e-09,1.0393952895349367e-07,28.8
1.799767287883884e-09,9.172344499927555e-08,28.85
1.5872539238191874e-09,8.09431257505458e-08,28.900000000000002
1.3981127623675079e-09,7.142982479910578e-08,28.950000000000003
1.2337807649103339e-09,6.303462861757035e-08,29.0
1.0907174785620603e-09,5.562612558731578e-08,29.05
9.630698412873645e-10,4.908834898716808e-08,29.1
8.479229927732761e-10,4.331896174403834e-08,29.150000000000002
7.463322078011382e-10,3.822765453105771e-08,29.200000000000003
