time,mass,P_covariance,Tyf_engine,Tyf_brake,Tyr_brake,theta,vx,ax,ay,steer,flag_new_dataset
2.380000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,2.229188612851634943e+01,2.206857072817615784e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.472780591921103799e+01,-6.778571130591730517e-04,1.275558036348594382e-01,-8.499280805875239486e-03,0.000000000000000000e+00
2.390000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,2.251567715557328242e+01,5.757208870096528486e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.488997083932945920e+01,5.033260826345123742e-03,2.505993125596772675e-02,-8.363694408480138245e-03,0.000000000000000000e+00
2.400000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,2.313397871503083891e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.479200058986127075e+01,-4.280718315616329275e-03,1.025718219328347336e-01,8.750275797253654871e-04,0.000000000000000000e+00
2.410000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,1.058472231857559676e+00,1.442146254851862977e+03,0.000000000000000000e+00,-0.000000000000000000e+00,1.407242883919948362e+01,-1.124612020679613300e+00,1.313845568106705997e-01,-7.811558807755150657e-03,0.000000000000000000e+00
2.420000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,1.895286649520470990e+00,1.361775259960247013e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.302113265407186304e+01,-1.055551087848427327e+00,5.435509749399006912e-02,-1.788011196083018686e-02,0.000000000000000000e+00
2.430000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,8.012384445980281766e-01,1.228412532525625011e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.200235140767604136e+01,-9.631323048491415850e-01,1.246490420362986046e-01,-7.355427897134785183e-03,0.000000000000000000e+00
2.440000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,1.491570756331403791e+00,1.068622751947205415e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.109555792784229489e+01,-8.570242381724558767e-01,8.611347059519773584e-02,8.278332625831838834e-03,0.000000000000000000e+00
2.450000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,2.331095121772409016e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.162315845653580304e+01,1.459653969289326891e+00,9.741834624584068403e-02,-1.021434419525219829e-02,0.000000000000000000e+00
2.460000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,1.577629818172288481e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.264618654425696320e+01,9.298938549048113567e-01,9.644136542409799395e-02,1.678631347934278137e-02,0.000000000000000000e+00
2.470000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,1.247609770607266171e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.355154501569828085e+01,7.091788007434924879e-01,6.562274242050682160e-02,-1.275103019917186824e-02,0.000000000000000000e+00
2.480000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,1.085340966757986649e+02,1.630812904042274525e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.418365075270295961e+01,6.203188744144342293e-01,9.224806320372501423e-02,-1.804104320649197943e-02,0.000000000000000000e+00
2.490000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,1.022981740400432926e+02,6.847435221021552776e-01,0.000000000000000000e+00,-0.000000000000000000e+00,1.484890621952170342e+01,5.323275443909404325e-01,8.301805670144081495e-02,2.362891057297394209e-02,0.000000000000000000e+00
2.500000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,9.368243068541423213e+01,2.397183535664786547e+01,0.000000000000000000e+00,-0.000000000000000000e+00,1.511906979061667577e+01,4.589538886208966439e-01,7.087773860391960445e-02,1.448646579986034334e-02,0.000000000000000000e+00
2.510000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,8.884224215395882140e+01,3.722019153519640078e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.572713403943640742e+01,4.356726202102547130e-01,4.517396808761044158e-02,3.223898896353900173e-02,0.000000000000000000e+00
2.520000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,7.429091302189146973e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.615804301751010286e+01,3.792428365229419951e-01,9.601141427783672910e-02,-7.727785221408473189e-03,0.000000000000000000e+00
2.530000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,6.636122065789179203e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.647489665385000990e+01,2.862546019391562502e-01,2.157092788770207936e-01,-9.151392554320726680e-02,0.000000000000000000e+00
2.540000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,5.606395883010551273e+01,1.517278435865384578e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.669168631433128169e+01,2.297605971109734357e-01,5.345077514868764590e-01,-1.585024302908574767e-01,0.000000000000000000e+00
2.550000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,5.200046053256711076e+01,1.404479700444115631e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.685949531410947344e+01,1.688797939399633574e-01,7.123189903419161473e-01,-2.346154471335655800e-01,0.000000000000000000e+00
2.560000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,4.749522659250429513e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.697136071815813096e+01,1.148860579980810065e-01,7.042008294043855532e-01,-2.513200910243127417e-01,0.000000000000000000e+00
2.570000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,4.390402485104757346e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.708783646815304635e+01,1.067597358700105026e-01,7.573023909630939299e-01,-2.382479043810049879e-01,0.000000000000000000e+00
2.580000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,4.264142045721642660e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.712145976854028362e+01,1.534608833974571984e-01,7.576627269157173439e-01,-2.450353993910349415e-01,0.000000000000000000e+00
2.590000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,4.072127711689360297e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.729460794341925478e+01,6.519953700639068150e-02,7.517421450802572735e-01,-2.711439577924222299e-01,0.000000000000000000e+00
2.600000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,3.847768227868042601e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.739069369885501004e+01,1.282238902279849713e-01,7.045032869905973882e-01,-2.434519106718850967e-01,0.000000000000000000e+00
2.610000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,3.722854862838280354e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.751802098867182877e+01,9.885449056699077697e-02,7.324996253231510490e-01,-2.667837008649014408e-01,0.000000000000000000e+00
2.620000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,3.527501141356909642e+01,8.153217524459183352e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.763346444146728942e+01,6.198560338378813345e-02,7.398556400358728968e-01,-2.516514909941144351e-01,0.000000000000000000e+00
2.630000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,3.535114861735771541e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.760766594071540325e+01,8.534067679834089759e-02,7.556070636485184844e-01,-2.659462256946262260e-01,0.000000000000000000e+00
2.640000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,3.332005247225121281e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.757703830529467481e+01,1.811311009349341611e-02,6.526793369197211314e-01,-1.934818845466905468e-01,0.000000000000000000e+00
2.650000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,3.363592542957262310e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.761711294590133292e+01,4.591131613454996208e-02,3.181534834106728438e-01,-7.212997202406247477e-02,0.000000000000000000e+00
2.660000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,1.560627736392628329e+01,6.454432915510468050e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.768134877078480116e+01,-5.815498373751048361e-02,8.287430200863021845e-02,-3.899429768704810572e-03,0.000000000000000000e+00
2.670000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,6.943140777420085952e-01,1.702450771974950783e+02,0.000000000000000000e+00,-0.000000000000000000e+00,1.756126254880266657e+01,-3.085934979427321645e-01,1.244621437886534246e-02,8.873159519415663513e-03,0.000000000000000000e+00
2.680000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,0.000000000000000000e+00,1.556599169400018582e+03,0.000000000000000000e+00,-0.000000000000000000e+00,1.673528235843840761e+01,-1.192271146519069847e+00,6.711094155274481554e-02,1.557971376696165935e-02,0.000000000000000000e+00
2.690000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,0.000000000000000000e+00,1.736250732830514607e+03,0.000000000000000000e+00,-0.000000000000000000e+00,1.549375948275145731e+01,-1.311230086176709220e+00,1.393401914610632904e-02,-1.359111008663410267e-02,0.000000000000000000e+00
2.700000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,0.000000000000000000e+00,1.689539322920401219e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.410281846982010201e+01,-1.250606955987608737e+00,6.293620921116878375e-02,-3.460800492581727564e-03,0.000000000000000000e+00
2.710000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,0.000000000000000000e+00,1.635640624183584350e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.285610791348196003e+01,-1.275231358823023076e+00,7.039371958437705412e-02,-4.036005845769038633e-03,0.000000000000000000e+00
2.720000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,0.000000000000000000e+00,1.606431717339297393e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.163330763879836027e+01,-1.247446076837823048e+00,6.956738681173350869e-02,-9.823001380953849237e-04,0.000000000000000000e+00
2.730000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,0.000000000000000000e+00,1.527980898201268928e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.046811489407973284e+01,-1.172363480379146505e+00,8.670581556535686407e-02,8.921210281468959849e-03,0.000000000000000000e+00
2.740000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,0.000000000000000000e+00,1.369145722943411556e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.298414592841639958e+00,-1.069765597530679901e+00,8.918689231519431881e-02,-4.561330673061051930e-03,0.000000000000000000e+00
2.750000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,0.000000000000000000e+00,1.205010761991926529e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.345661345622254146e+00,-9.613146518700481646e-01,1.337334821124368800e-01,2.024634557643167215e-02,0.000000000000000000e+00
2.760000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,0.000000000000000000e+00,9.737272778690219184e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.484258102781929267e+00,-8.042511657928665958e-01,5.530393272788739628e-02,1.888149587086811534e-02,0.000000000000000000e+00
2.770000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,0.000000000000000000e+00,6.911644669296480288e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.673371648292237168e+00,-5.829594192784021134e-01,6.149828843147107926e-02,2.359197005032723574e-02,0.000000000000000000e+00
2.780000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,0.000000000000000000e+00,2.656133510693265976e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.330476519651467626e+00,-2.455540007490153442e-01,5.232413979596754056e-02,2.005278472017934382e-02,0.000000000000000000e+00
2.790000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,1.717512409986476030e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.329009793707251141e+00,-1.646211742212799409e-02,3.595960265930685240e-02,7.460613702161953201e-03,0.000000000000000000e+00
2.800000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,4.721293107588575566e-02,1.735641513151605579e+02,0.000000000000000000e+00,-0.000000000000000000e+00,6.136492630336420007e+00,-2.391400328004817111e-01,9.105106968272910772e-02,-2.439973340198993770e-02,0.000000000000000000e+00
2.810000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,1.268125029097718848e+00,4.758632486071610970e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.927069050423535046e+00,-4.376784685838462918e-01,1.352638280694085371e-01,7.631414136463293783e-04,0.000000000000000000e+00
2.820000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,1.554312811404214623e+00,5.841657046355527427e+02,0.000000000000000000e+00,-0.000000000000000000e+00,5.383330609355376772e+00,-5.196363385008678781e-01,6.960004053497467758e-02,2.875112695561555035e-02,0.000000000000000000e+00
2.830000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,0.000000000000000000e+00,9.724362194848334866e+02,0.000000000000000000e+00,-0.000000000000000000e+00,4.772026316928935863e+00,-7.023826546651544822e-01,9.911753651956481392e-02,2.172142811532004267e-02,0.000000000000000000e+00
2.840000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,1.832160354454834605e+00,1.358581401097080516e+03,0.000000000000000000e+00,-0.000000000000000000e+00,3.921662932422215420e+00,-9.928048003541655175e-01,8.913220658433635216e-03,4.736774004348903722e-02,0.000000000000000000e+00
2.850000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,1.408827920509263754e+00,1.926983699501222418e+03,1.662742739999999912e+02,-0.000000000000000000e+00,2.695518595612184320e+00,-1.509034503311368125e+00,1.202289981673450303e-01,-1.530719593731542316e+00,0.000000000000000000e+00
2.860000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,3.013671027604026875e+01,1.393025108881192864e+03,5.711920929999999998e+02,0.000000000000000000e+00,1.306684516098844506e+00,-9.301626145410371027e-01,4.269382781296481716e-02,-4.066921798344893979e+00,0.000000000000000000e+00
2.870000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,5.417072207055566224e+01,3.253225363613426907e+03,1.221847987999999987e+03,-0.000000000000000000e+00,6.635549379266655334e-01,-6.456528323590229324e-01,-1.113735884720985225e-01,-5.284171687157752650e+00,0.000000000000000000e+00
2.880000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,7.282948562673962556e+01,3.158086261695801568e+03,1.180248372000000018e+03,0.000000000000000000e+00,8.335921854856560842e-02,-3.489797748246837306e-01,-1.217881041384496904e-01,-5.725297183737453111e+00,0.000000000000000000e+00
2.890000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,3.993516466660266246e+02,1.959324659239118471e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.144484696211288455e+00,2.526925923211610581e+00,7.854770501526926463e-01,-6.025058552726110683e+00,0.000000000000000000e+00
2.900000000000000000e+02,4.177220000000000255e+03,1.000000000000000000e+02,3.659438140211819928e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,4.629433853193389403e+00,1.928675491586123503e+00,2.434700224401878721e+00,-6.693634259283361310e+00,0.000000000000000000e+00
2.910000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,1.406607904971577625e+02,1.572717944837491499e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.223472324116301913e+00,9.061049856429057026e-02,3.485368715259903105e+00,-7.413323239837910528e+00,0.000000000000000000e+00
2.920000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,3.776885669874869791e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.568131853824139554e+00,2.486615765258499255e+00,-2.084536228199247720e-01,-5.114315091191411478e-01,0.000000000000000000e+00
2.930000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,3.147944218706001607e+02,5.830568494755146158e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.094578058474199622e+01,2.107044241977569232e+00,4.321723891052425826e-02,-9.719665601752391915e-02,0.000000000000000000e+00
2.940000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,2.519727871581434897e+02,2.877301398035697066e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.275923913050729652e+01,1.680927847583822521e+00,2.254000136749901018e-01,-8.304832216126185884e-02,0.000000000000000000e+00
2.950000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,2.053882214022698918e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.420992085928922677e+01,1.358979303380648762e+00,4.089135325585779163e-02,1.832241924811909076e-02,0.000000000000000000e+00
2.960000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,1.581191413327618704e+02,2.950681466763618754e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.547760824984474759e+01,9.759763484763838148e-01,1.509019455117039665e-01,-1.488564221067161138e-02,0.000000000000000000e+00
2.970000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,1.272798256038629887e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.633947171113928931e+01,7.255130102110373125e-01,7.528162516316551367e-02,3.474697958640248635e-02,0.000000000000000000e+00
2.980000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,1.082790828089756161e+02,7.708152233747199489e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.690350120516005816e+01,5.740785474400244004e-01,7.696388388050091900e-02,-3.652910396403071056e-03,0.000000000000000000e+00
2.990000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,9.487207102106890488e+01,2.344123209700017529e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.755279532289290501e+01,4.973611557804003547e-01,1.023272135216412027e-01,-6.363072987249184095e-04,0.000000000000000000e+00
3.000000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,8.576777906248727845e+01,2.619243088068490710e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.793851540517787058e+01,4.713630688045312711e-01,3.045146122601715896e-02,-5.011567835585479906e-03,0.000000000000000000e+00
3.010000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,2.795446941168619759e+01,3.049832523433251730e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.835911204318932732e+01,-5.611282604262095991e-02,9.941104612189967382e-02,1.097511747243145848e-03,0.000000000000000000e+00
3.020000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,0.000000000000000000e+00,9.050996302837920666e+02,0.000000000000000000e+00,-0.000000000000000000e+00,1.763540195150265433e+01,-8.139371086676993050e-01,4.498258837593877013e-02,1.438093235271336277e-02,0.000000000000000000e+00
3.030000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,9.366512165945989343e-01,7.571806650215577292e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.681143624157384053e+01,-7.135564156318291440e-01,1.156124824369219872e-01,-5.513711723401051867e-03,0.000000000000000000e+00
3.040000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,8.019062103776637696e-02,3.979772772785017310e+02,0.000000000000000000e+00,-0.000000000000000000e+00,1.621823403914652673e+01,-4.396294282581672541e-01,5.405234735467810692e-02,2.731019707068130589e-02,0.000000000000000000e+00
3.050000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,0.000000000000000000e+00,1.280000473468473672e+02,0.000000000000000000e+00,-0.000000000000000000e+00,1.584285251442285336e+01,-2.813683867402228533e-01,9.191303555664191716e-02,-1.179184516878613483e-02,0.000000000000000000e+00
3.060000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,6.881516410844467080e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.570055186257786950e+01,-1.482115418432904119e-01,7.206910321775591988e-02,-1.041252506882662555e-02,0.000000000000000000e+00
3.070000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,7.796221098319970899e+00,4.714327068575356883e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.552113220197326093e+01,-1.302141077061542140e-01,1.147059150666007443e-01,1.938467345706022457e-02,0.000000000000000000e+00
3.080000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,1.119706627850260006e+01,2.906457692422918182e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.542375383037893144e+01,-9.052060087877798755e-02,1.155091338518804828e-01,-5.013253080690181600e-03,0.000000000000000000e+00
3.090000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,1.194814055739308500e+01,6.357386026279996827e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.536006879163853434e+01,-1.017757873886470238e-01,5.573223785142860515e-02,-1.729289325892659906e-02,0.000000000000000000e+00
3.100000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,1.228980126692520081e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.529725907215793868e+01,-4.110228704033772745e-02,4.008547986233895050e-02,-1.169356217019864837e-03,0.000000000000000000e+00
3.110000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,9.589019032847355462e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.524822914145427255e+01,-1.734842341869229365e-01,1.999425329437596099e+00,-9.375631354816451601e-01,0.000000000000000000e+00
3.120000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,1.645783765531701093e+01,2.014244365934209302e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.500680959236196443e+01,-8.968567166196464435e-02,2.164085133345825529e+00,-7.567945714930948142e-01,0.000000000000000000e+00
3.130000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,1.896462480328278133e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.485150429009368800e+01,-4.990189028058684279e-02,2.305836367085574601e+00,-9.477063054944003806e-01,0.000000000000000000e+00
3.140000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,2.252345533231369146e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.480239981798333204e+01,-3.344207273511660972e-02,2.380479721918047797e+00,-9.226598285385402276e-01,0.000000000000000000e+00
3.150000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,2.277103270652609623e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.484481114518762546e+01,-1.409507317627733958e-03,2.307800883125838087e+00,-9.500923296738241763e-01,0.000000000000000000e+00
3.160000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,2.403670271597463781e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.475094905348859520e+01,1.966983614928584020e-02,1.750022640549997677e+00,-6.489257185472225853e-01,0.000000000000000000e+00
3.170000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,2.505496054652493498e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.480634677712965086e+01,3.111849334855684365e-02,-1.505057423592724430e-01,1.260260805426766106e-01,0.000000000000000000e+00
3.180000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,2.548538596749711971e+01,1.033627139528302408e+01,0.000000000000000000e+00,-0.000000000000000000e+00,1.476504414379598984e+01,-7.146768593044235118e-02,1.842046592553449672e-02,-6.897972229042489446e-03,0.000000000000000000e+00
3.190000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,2.424235035780061054e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.470740601567773176e+01,-5.227749902820277156e-02,-1.982117719966783653e+00,9.858498131550176291e-01,0.000000000000000000e+00
3.200000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,2.559254389383661277e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.474924456974865805e+01,1.359875481260691341e-02,-2.013036697442176504e+00,7.510886969657011303e-01,0.000000000000000000e+00
3.210000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,2.698496592248332249e+01,7.099178817226752258e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.470971328834097669e+01,2.663891939997130309e-03,-2.251610622894790303e+00,9.603066246435886244e-01,0.000000000000000000e+00
3.220000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,2.698397226987004061e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.464068233179665413e+01,-2.043486535966976964e-02,-2.343908346661920383e+00,9.224069866356351399e-01,0.000000000000000000e+00
3.230000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,2.900675074055788372e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.477490489005828600e+01,-6.230052152466122178e-02,-2.199173053008489642e+00,9.602403619412175351e-01,0.000000000000000000e+00
3.240000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,4.595308092852227588e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.473885180897133473e+01,1.711249827756782804e-01,-7.124868529733054956e-01,1.333874901596744933e-01,0.000000000000000000e+00
3.250000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,4.271153880586528118e+01,9.801658993933922703e-01,0.000000000000000000e+00,-0.000000000000000000e+00,1.495145882665829973e+01,1.252035579823657374e-01,-2.274698743694082148e-01,1.992646353900058287e-01,0.000000000000000000e+00
3.260000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,3.719505814390233667e+01,1.832870414968287509e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.496977467299312359e+01,-2.233298205809089096e-02,-2.611184365554958475e+00,1.194179101824627054e+00,0.000000000000000000e+00
3.270000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,3.489720676623100815e+01,9.472509563289051471e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500404589588439741e+01,2.614737551985441694e-02,-1.824326812228711514e+00,7.291064435995495696e-01,0.000000000000000000e+00
3.280000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,3.462937488584643830e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.510907616925164909e+01,6.463442339930300373e-02,-1.896994806320402072e+00,8.225659141191254964e-01,0.000000000000000000e+00
3.290000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,3.216986612577067461e+01,6.573853367564480799e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.525763598809625776e+01,4.246184790573567097e-02,-2.080392892521033321e+00,8.608431801559405239e-01,0.000000000000000000e+00
3.300000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,4.276856898389385009e+01,1.627336625926117719e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.516819245108254854e+01,1.597766164070155148e-01,-1.108073308915531019e+00,3.939028727514667927e-01,0.000000000000000000e+00
3.310000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,3.671004323328268981e+01,4.967048258402395611e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.539540174625213886e+01,1.032366654470665418e-01,2.554477399345089772e-01,-8.513180538086428939e-02,0.000000000000000000e+00
3.320000000000000000e+02,3.921719999999999800e+03,1.000000000000000000e+02,3.525829164813841032e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.539034111193253196e+01,9.383105970743911561e-02,1.061306346294043301e+00,-4.714784026792386840e-01,0.000000000000000000e+00
